cash_request_id,amount,status,created_at,created_at_month,created_at_year,cohort,user_id,transfer_type,fees_total_amount
593,50,rejected,2020-02-03 10:33:56.828871+00:00,2,2020,2020-02,3109,regular,0
940,100,money_back,2020-03-18 15:27:44.142465+00:00,3,2020,2020-03,4640,regular,0
1445,50,rejected,2020-04-29 15:06:34.094809+00:00,4,2020,2020-04,5620,regular,0
1603,100,rejected,2020-05-06 16:59:39.748248+00:00,5,2020,2020-05,553,regular,0
531,100,rejected,2020-01-28 20:00:11.077731+00:00,1,2020,2020-01,2803,regular,0
3810,100,rejected,2020-06-18 04:04:04.762580+00:00,6,2020,2020-06,12724,regular,0
533,100,rejected,2020-01-28 20:52:45.774971+00:00,1,2020,2020-01,2811,regular,0
534,100,rejected,2020-01-28 21:21:01.272686+00:00,1,2020,2020-01,1978,regular,0
3036,100,rejected,2020-06-11 18:30:27.920587+00:00,6,2020,2020-06,8908,regular,0
551,100,rejected,2020-01-29 17:28:46.665314+00:00,1,2020,2020-01,2923,regular,0
1453,100,rejected,2020-04-29 17:31:29.721380+00:00,4,2020,2020-04,213,regular,0
539,100,rejected,2020-01-29 07:23:56.296224+00:00,1,2020,2020-01,2848,regular,0
552,100,rejected,2020-01-30 02:22:13.270576+00:00,1,2020,2020-01,787,regular,0
542,100,rejected,2020-01-29 10:21:53.718801+00:00,1,2020,2020-01,788,regular,0
543,100,rejected,2020-01-29 12:24:04.635208+00:00,1,2020,2020-01,2867,regular,0
553,100,rejected,2020-01-30 05:08:56.392951+00:00,1,2020,2020-01,2969,regular,0
554,100,rejected,2020-01-30 07:20:36.123322+00:00,1,2020,2020-01,2353,regular,0
555,100,rejected,2020-01-30 09:23:54.671337+00:00,1,2020,2020-01,3008,regular,0
556,100,rejected,2020-01-30 10:21:11.576820+00:00,1,2020,2020-01,3012,regular,0
1253,100,rejected,2020-04-17 08:38:34.662759+00:00,4,2020,2020-04,6675,regular,0
547,100,rejected,2020-01-29 14:58:23.157374+00:00,1,2020,2020-01,1398,regular,0
549,100,rejected,2020-01-29 15:05:16.547555+00:00,1,2020,2020-01,865,regular,0
566,100,rejected,2020-01-30 19:34:42.805795+00:00,1,2020,2020-01,2900,regular,0
567,100,rejected,2020-01-30 20:13:14.639522+00:00,1,2020,2020-01,2966,regular,0
569,100,rejected,2020-01-30 23:40:24.312358+00:00,1,2020,2020-01,3017,regular,0
573,100,rejected,2020-01-31 12:46:41.726525+00:00,1,2020,2020-01,1581,regular,0
574,100,rejected,2020-01-31 13:05:31.013330+00:00,1,2020,2020-01,3060,regular,0
1350,100,rejected,2020-04-23 19:05:20.601149+00:00,4,2020,2020-04,2295,regular,0
1670,100,rejected,2020-05-10 20:18:11.592309+00:00,5,2020,2020-05,7379,regular,0
1201,100,rejected,2020-04-15 13:43:20.462413+00:00,4,2020,2020-04,5081,regular,0
1373,100,rejected,2020-04-25 08:03:37.484662+00:00,4,2020,2020-04,3226,regular,0
822,100,rejected,2020-03-08 08:49:31.990994+00:00,3,2020,2020-03,1795,regular,0
20108,100,money_back,2020-10-09 11:02:54.071547+00:00,10,2020,2020-10,63894,instant,15
995,100,rejected,2020-03-26 12:39:39.920600+00:00,3,2020,2020-03,2852,regular,0
1523,100,rejected,2020-05-02 08:55:21.326925+00:00,5,2020,2020-05,8257,regular,0
578,100,rejected,2020-01-31 21:39:59.164849+00:00,1,2020,2020-01,1753,regular,0
3582,60,rejected,2020-06-17 06:28:23.561240+00:00,6,2020,2020-06,15821,regular,0
1110,100,rejected,2020-04-09 10:55:39.496331+00:00,4,2020,2020-04,4833,regular,0
750,50,rejected,2020-02-27 16:50:41.063923+00:00,2,2020,2020-02,2481,regular,0
1160,100,rejected,2020-04-14 09:46:30.238296+00:00,4,2020,2020-04,5784,regular,0
5554,100,rejected,2020-06-27 05:43:21.920321+00:00,6,2020,2020-06,14248,regular,0
2243,70,rejected,2020-05-28 14:39:45.591884+00:00,5,2020,2020-05,3377,regular,0
1580,100,rejected,2020-05-05 22:11:51.960397+00:00,5,2020,2020-05,4982,regular,0
1216,100,rejected,2020-04-16 08:40:35.177116+00:00,4,2020,2020-04,3032,regular,0
1390,100,money_back,2020-04-27 08:07:25.742448+00:00,4,2020,2020-04,2993,regular,0
1282,100,rejected,2020-04-18 14:01:30.770919+00:00,4,2020,2020-04,5699,regular,0
1081,100,rejected,2020-04-08 13:13:52.268602+00:00,4,2020,2020-04,5290,regular,0
1300,100,rejected,2020-04-20 12:17:03.538927+00:00,4,2020,2020-04,5620,regular,0
623,100,rejected,2020-02-06 16:09:09.311116+00:00,2,2020,2020-02,865,regular,0
630,100,rejected,2020-02-07 08:51:40.622270+00:00,2,2020,2020-02,1892,regular,0
8595,100,rejected,2020-07-17 07:25:16.969635+00:00,7,2020,2020-07,5786,regular,0
1351,100,rejected,2020-04-23 19:40:36.064211+00:00,4,2020,2020-04,3324,regular,0
1374,100,rejected,2020-04-25 09:33:11.841734+00:00,4,2020,2020-04,3948,regular,0
662,100,rejected,2020-02-11 02:06:47.140873+00:00,2,2020,2020-02,1304,regular,0
2364,100,money_back,2020-05-30 15:10:48.767168+00:00,5,2020,2020-05,11499,regular,0
1248,100,rejected,2020-04-16 21:42:55.643680+00:00,4,2020,2020-04,4685,regular,0
1167,100,rejected,2020-04-14 18:35:29.498169+00:00,4,2020,2020-04,6345,regular,0
1617,100,rejected,2020-05-07 14:45:07.620163+00:00,5,2020,2020-05,5290,regular,0
972,100,rejected,2020-03-21 23:58:15.433081+00:00,3,2020,2020-03,1658,regular,0
967,100,rejected,2020-03-21 10:34:02.188172+00:00,3,2020,2020-03,1257,regular,0
2071,100,rejected,2020-05-20 17:07:51.020303+00:00,5,2020,2020-05,1273,regular,0
2123,100,money_back,2020-05-22 13:26:06.834425+00:00,5,2020,2020-05,9320,regular,0
1448,100,rejected,2020-04-29 15:56:33.718347+00:00,4,2020,2020-04,6509,regular,0
2251,100,rejected,2020-05-28 18:57:17.752084+00:00,5,2020,2020-05,9870,regular,0
1589,100,rejected,2020-05-06 07:06:34.885148+00:00,5,2020,2020-05,7480,regular,0
1293,100,rejected,2020-04-20 01:47:15.384930+00:00,4,2020,2020-04,231,regular,0
1111,100,rejected,2020-04-09 11:50:39.693600+00:00,4,2020,2020-04,2607,regular,0
823,100,money_back,2020-03-08 09:44:36.761488+00:00,3,2020,2020-03,4314,regular,0
1490,100,rejected,2020-04-30 15:58:50.107990+00:00,4,2020,2020-04,8341,regular,0
1533,100,rejected,2020-05-03 11:32:32.950253+00:00,5,2020,2020-05,8854,regular,0
631,100,rejected,2020-02-07 09:58:01.934560+00:00,2,2020,2020-02,1396,regular,0
831,100,rejected,2020-03-09 15:36:18.263789+00:00,3,2020,2020-03,2197,regular,0
1283,100,rejected,2020-04-18 16:38:47.766713+00:00,4,2020,2020-04,3024,regular,0
987,100,rejected,2020-03-25 09:12:17.659574+00:00,3,2020,2020-03,3377,regular,0
2302,100,money_back,2020-05-29 12:28:13.570733+00:00,5,2020,2020-05,11288,regular,0
1218,100,money_back,2020-04-16 08:42:15.429083+00:00,4,2020,2020-04,47,regular,0
800,100,rejected,2020-03-06 06:29:38.640235+00:00,3,2020,2020-03,1774,regular,0
5716,40,rejected,2020-06-28 22:11:29.278706+00:00,6,2020,2020-06,18155,regular,0
1400,50,money_back,2020-04-27 16:52:06.830292+00:00,4,2020,2020-04,7318,regular,0
1903,100,rejected,2020-05-16 07:10:34.440050+00:00,5,2020,2020-05,9290,regular,0
1424,100,money_back,2020-04-28 17:48:34.937884+00:00,4,2020,2020-04,4797,regular,0
751,100,rejected,2020-02-27 21:34:18.865953+00:00,2,2020,2020-02,3285,regular,0
2242,100,rejected,2020-05-28 14:25:06.767176+00:00,5,2020,2020-05,1273,regular,0
1677,100,rejected,2020-05-11 09:15:28.890332+00:00,5,2020,2020-05,4912,regular,0
1695,50,rejected,2020-05-12 11:15:00.421089+00:00,5,2020,2020-05,8638,regular,0
1731,100,rejected,2020-05-13 14:07:30.455812+00:00,5,2020,2020-05,8908,regular,0
1546,90,rejected,2020-05-04 16:01:47.103195+00:00,5,2020,2020-05,7419,regular,0
1410,80,money_back,2020-04-28 10:41:11.544082+00:00,4,2020,2020-04,528,regular,0
1524,100,money_back,2020-05-02 09:54:42.204219+00:00,5,2020,2020-05,8545,regular,0
4184,100,rejected,2020-06-19 11:57:30.473204+00:00,6,2020,2020-06,13868,regular,0
1640,100,money_back,2020-05-08 20:17:48.948836+00:00,5,2020,2020-05,2738,regular,0
1544,100,rejected,2020-05-04 15:21:04.747833+00:00,5,2020,2020-05,2295,regular,0
1753,70,rejected,2020-05-14 00:06:36.262535+00:00,5,2020,2020-05,2739,regular,0
1140,200,rejected,2020-04-11 13:26:58.710517+00:00,4,2020,2020-04,5104,regular,0
788,100,rejected,2020-03-03 15:30:55.684715+00:00,3,2020,2020-03,939,regular,0
3091,100,rejected,2020-06-12 05:04:34.265022+00:00,6,2020,2020-06,4884,regular,0
4824,85,rejected,2020-06-23 14:13:10.042259+00:00,6,2020,2020-06,14920,regular,0
1146,100,rejected,2020-04-12 07:53:28.680843+00:00,4,2020,2020-04,2613,regular,0
1125,100,money_back,2020-04-10 09:33:27.822274+00:00,4,2020,2020-04,682,regular,0
1459,100,rejected,2020-04-29 20:56:33.410281+00:00,4,2020,2020-04,8336,regular,0
2054,100,rejected,2020-05-20 01:19:04.764928+00:00,5,2020,2020-05,7869,regular,0
1553,100,rejected,2020-05-04 22:25:01.426926+00:00,5,2020,2020-05,8835,regular,0
7342,100,rejected,2020-07-09 15:00:39.427652+00:00,7,2020,2020-07,23946,regular,0
2222,100,money_back,2020-05-27 17:34:18.906592+00:00,5,2020,2020-05,9556,regular,0
1680,100,money_back,2020-05-11 14:42:35.386658+00:00,5,2020,2020-05,4844,regular,0
1561,100,rejected,2020-05-05 08:09:12.744940+00:00,5,2020,2020-05,6918,regular,0
1429,100,money_back,2020-04-28 20:05:32.516984+00:00,4,2020,2020-04,7808,regular,0
1716,70,money_back,2020-05-13 07:14:46.986570+00:00,5,2020,2020-05,8564,regular,0
1951,100,money_back,2020-05-17 11:01:37.846453+00:00,5,2020,2020-05,3381,regular,0
2368,100,money_back,2020-05-30 17:10:04.742033+00:00,5,2020,2020-05,9748,regular,0
20112,100,money_back,2020-10-09 11:12:35.190378+00:00,10,2020,2020-10,10116,instant,5
13953,50,rejected,2020-08-27 13:11:08.935236+00:00,8,2020,2020-08,36166,instant,0
2015,100,money_back,2020-05-19 08:13:13.533489+00:00,5,2020,2020-05,3032,regular,0
1113,100,money_back,2020-04-09 12:41:20.107489+00:00,4,2020,2020-04,6058,regular,0
6744,100,active,2020-07-06 09:44:52.345573+00:00,7,2020,2020-07,19722,regular,20
6784,100,rejected,2020-07-06 14:53:52.326477+00:00,7,2020,2020-07,22968,regular,0
1169,100,rejected,2020-04-14 19:53:04.833910+00:00,4,2020,2020-04,6623,regular,0
1297,100,rejected,2020-04-20 11:16:30.461471+00:00,4,2020,2020-04,7079,regular,0
1710,100,rejected,2020-05-13 03:09:20.450538+00:00,5,2020,2020-05,2398,regular,0
1745,100,rejected,2020-05-13 21:49:23.193179+00:00,5,2020,2020-05,4982,regular,0
1132,100,rejected,2020-04-10 13:01:27.880034+00:00,4,2020,2020-04,781,regular,0
1006,100,rejected,2020-03-29 19:18:12.530794+00:00,3,2020,2020-03,1658,regular,0
1513,50,rejected,2020-05-01 13:57:02.227752+00:00,5,2020,2020-05,4685,regular,0
982,40,money_back,2020-03-24 15:11:09.008086+00:00,3,2020,2020-03,860,regular,0
979,100,rejected,2020-03-23 22:04:43.634280+00:00,3,2020,2020-03,4205,regular,0
1142,50,money_back,2020-04-11 17:08:01.218351+00:00,4,2020,2020-04,5594,regular,0
1204,100,money_back,2020-04-15 15:21:35.991030+00:00,4,2020,2020-04,2152,regular,0
5503,100,rejected,2020-06-26 15:03:10.116585+00:00,6,2020,2020-06,397,regular,0
1148,100,rejected,2020-04-12 15:34:56.685317+00:00,4,2020,2020-04,5392,regular,0
1691,100,money_back,2020-05-12 05:44:06.198405+00:00,5,2020,2020-05,5230,regular,0
2307,100,money_back,2020-05-29 13:50:45.775061+00:00,5,2020,2020-05,10978,regular,0
1537,100,money_back,2020-05-03 15:18:57.242848+00:00,5,2020,2020-05,5291,regular,0
2204,100,rejected,2020-05-27 05:16:17.313679+00:00,5,2020,2020-05,6286,regular,0
3586,100,rejected,2020-06-17 07:06:11.186649+00:00,6,2020,2020-06,15483,regular,0
1472,100,rejected,2020-04-30 07:53:54.474365+00:00,4,2020,2020-04,2633,regular,0
1324,100,money_back,2020-04-22 18:08:45.336656+00:00,4,2020,2020-04,3255,regular,0
1486,100,rejected,2020-04-30 14:55:39.662535+00:00,4,2020,2020-04,4638,regular,0
2081,100,money_back,2020-05-21 06:51:49.113115+00:00,5,2020,2020-05,3439,regular,0
236,50,money_back,2019-12-18 21:00:31.754153+00:00,12,2019,2019-12,597,regular,0
2098,100,rejected,2020-05-21 12:38:32.290300+00:00,5,2020,2020-05,8489,regular,0
1571,50,rejected,2020-05-05 17:03:16.039551+00:00,5,2020,2020-05,8564,regular,0
1085,100,rejected,2020-04-08 14:46:44.044985+00:00,4,2020,2020-04,3162,regular,0
1280,100,rejected,2020-04-18 11:37:03.318822+00:00,4,2020,2020-04,6846,regular,0
1637,100,rejected,2020-05-08 17:36:57.613116+00:00,5,2020,2020-05,5284,regular,0
1687,100,rejected,2020-05-11 20:13:34.934254+00:00,5,2020,2020-05,4685,regular,0
1114,100,rejected,2020-04-09 13:59:48.340969+00:00,4,2020,2020-04,5713,regular,0
1582,100,rejected,2020-05-05 23:12:09.069406+00:00,5,2020,2020-05,2739,regular,0
705,100,money_back,2020-02-20 04:35:39.813243+00:00,2,2020,2020-02,1227,regular,0
969,100,rejected,2020-03-21 12:58:12.688295+00:00,3,2020,2020-03,4549,regular,0
1573,100,rejected,2020-05-05 18:35:51.314092+00:00,5,2020,2020-05,5807,regular,0
1308,100,rejected,2020-04-20 20:59:01.220540+00:00,4,2020,2020-04,6912,regular,0
1768,100,money_back,2020-05-14 07:30:48.636904+00:00,5,2020,2020-05,7088,regular,0
1302,100,rejected,2020-04-20 15:50:21.187257+00:00,4,2020,2020-04,34,regular,0
1130,100,money_back,2020-04-10 12:19:19.438541+00:00,4,2020,2020-04,6290,regular,0
1735,100,rejected,2020-05-13 15:06:09.341615+00:00,5,2020,2020-05,8908,regular,0
2510,50,money_back,2020-06-03 08:49:25.885798+00:00,6,2020,2020-06,8157,regular,0
2153,100,money_back,2020-05-25 10:27:15.844613+00:00,5,2020,2020-05,3628,regular,0
1377,100,money_back,2020-04-25 16:45:30.288550+00:00,4,2020,2020-04,6166,regular,0
3404,100,direct_debit_rejected,2020-06-15 18:25:21.533948+00:00,6,2020,2020-06,14484,regular,25
16276,70,rejected,2020-09-15 15:22:41.766919+00:00,9,2020,2020-09,24496,instant,0
2115,100,rejected,2020-05-22 04:00:46.422915+00:00,5,2020,2020-05,6593,regular,0
897,100,rejected,2020-03-16 16:15:17.256168+00:00,3,2020,2020-03,4656,regular,0
1558,100,money_back,2020-05-05 05:30:00.569847+00:00,5,2020,2020-05,8723,regular,0
1572,100,money_back,2020-05-05 18:13:08.906175+00:00,5,2020,2020-05,8132,regular,0
1134,100,money_back,2020-04-10 13:18:02.604018+00:00,4,2020,2020-04,960,regular,0
1588,100,rejected,2020-05-06 06:41:25.875785+00:00,5,2020,2020-05,8814,regular,0
848,100,rejected,2020-03-11 13:10:24.158312+00:00,3,2020,2020-03,4476,regular,0
808,100,rejected,2020-03-06 23:51:14.711877+00:00,3,2020,2020-03,2659,regular,0
885,200,rejected,2020-03-15 13:45:07.357731+00:00,3,2020,2020-03,4297,regular,0
914,100,rejected,2020-03-17 01:18:03.930223+00:00,3,2020,2020-03,1861,regular,0
903,100,rejected,2020-03-16 17:38:02.962634+00:00,3,2020,2020-03,810,regular,0
900,100,rejected,2020-03-16 17:04:01.643350+00:00,3,2020,2020-03,996,regular,0
1609,50,rejected,2020-05-07 03:14:09.137067+00:00,5,2020,2020-05,1895,regular,0
1378,100,rejected,2020-04-25 18:02:45.771413+00:00,4,2020,2020-04,2186,regular,0
5504,100,rejected,2020-06-26 15:07:12.818227+00:00,6,2020,2020-06,22172,regular,0
2041,100,money_back,2020-05-19 21:42:38.592597+00:00,5,2020,2020-05,7653,regular,0
2909,100,money_back,2020-06-10 14:09:54.047032+00:00,6,2020,2020-06,9371,regular,0
2038,100,money_back,2020-05-19 18:57:05.694246+00:00,5,2020,2020-05,1533,regular,0
1665,100,money_back,2020-05-10 10:12:12.846393+00:00,5,2020,2020-05,9119,regular,0
2181,100,rejected,2020-05-26 11:20:34.265439+00:00,5,2020,2020-05,72,regular,0
1656,100,money_back,2020-05-09 14:27:03.644620+00:00,5,2020,2020-05,3226,regular,0
1574,100,rejected,2020-05-05 19:15:44.319483+00:00,5,2020,2020-05,3024,regular,0
1007,100,rejected,2020-03-29 23:03:08.859288+00:00,3,2020,2020-03,1657,regular,0
2116,50,money_back,2020-05-22 05:20:47.766992+00:00,5,2020,2020-05,6792,regular,0
1116,100,rejected,2020-04-09 16:00:02.343167+00:00,4,2020,2020-04,5810,regular,0
2378,60,money_back,2020-05-30 22:46:48.347871+00:00,5,2020,2020-05,11415,regular,0
6347,100,rejected,2020-07-02 20:56:49.233373+00:00,7,2020,2020-07,15964,regular,0
2246,100,money_back,2020-05-28 17:07:04.958741+00:00,5,2020,2020-05,9349,regular,0
3029,100,rejected,2020-06-11 15:46:46.369776+00:00,6,2020,2020-06,13973,regular,0
1620,100,rejected,2020-05-07 17:27:43.060666+00:00,5,2020,2020-05,8710,regular,0
1717,100,money_back,2020-05-13 07:40:16.352255+00:00,5,2020,2020-05,8530,regular,0
4231,100,rejected,2020-06-19 15:38:41.644967+00:00,6,2020,2020-06,18703,regular,0
1759,100,rejected,2020-05-14 03:14:18.720784+00:00,5,2020,2020-05,8472,regular,0
2328,100,money_back,2020-05-29 20:32:18.312805+00:00,5,2020,2020-05,4982,regular,10
1760,100,rejected,2020-05-14 03:55:03.426109+00:00,5,2020,2020-05,6593,regular,0
804,100,rejected,2020-03-06 12:59:19.254320+00:00,3,2020,2020-03,680,regular,0
947,100,money_back,2020-03-19 03:17:07.937606+00:00,3,2020,2020-03,1946,regular,0
722,80,rejected,2020-02-22 12:18:25.077954+00:00,2,2020,2020-02,865,regular,0
1678,100,rejected,2020-05-11 09:40:44.903408+00:00,5,2020,2020-05,7869,regular,0
2221,100,money_back,2020-05-27 15:59:54.957184+00:00,5,2020,2020-05,9561,regular,0
8602,100,rejected,2020-07-17 08:20:09.425481+00:00,7,2020,2020-07,34037,regular,0
2247,100,rejected,2020-05-28 18:25:21.684586+00:00,5,2020,2020-05,9843,regular,0
1696,50,money_back,2020-05-12 11:30:05.722681+00:00,5,2020,2020-05,8040,regular,0
2197,70,rejected,2020-05-26 21:06:56.809493+00:00,5,2020,2020-05,8809,regular,0
1475,100,money_back,2020-04-30 08:43:33.981773+00:00,4,2020,2020-04,6634,regular,0
1568,100,money_back,2020-05-05 12:43:41.052296+00:00,5,2020,2020-05,8644,regular,0
1956,100,rejected,2020-05-17 16:12:43.730968+00:00,5,2020,2020-05,3533,regular,0
1894,100,rejected,2020-05-16 01:04:52.672406+00:00,5,2020,2020-05,2142,regular,0
1805,100,money_back,2020-05-15 08:15:00.076275+00:00,5,2020,2020-05,3364,regular,0
1829,100,money_back,2020-05-15 15:50:29.355936+00:00,5,2020,2020-05,6051,regular,0
894,100,rejected,2020-03-16 15:45:42.133849+00:00,3,2020,2020-03,939,regular,0
2314,50,money_back,2020-05-29 16:59:17.037037+00:00,5,2020,2020-05,10203,regular,5
1088,100,rejected,2020-04-08 16:59:23.912652+00:00,4,2020,2020-04,5284,regular,0
1117,100,rejected,2020-04-09 16:51:38.930490+00:00,4,2020,2020-04,5472,regular,0
1783,50,money_back,2020-05-14 12:01:38.475675+00:00,5,2020,2020-05,7780,regular,0
2231,100,rejected,2020-05-28 07:28:37.032749+00:00,5,2020,2020-05,9550,regular,0
1684,50,rejected,2020-05-11 17:08:36.422278+00:00,5,2020,2020-05,3377,regular,0
2266,20,money_back,2020-05-28 22:43:02.519317+00:00,5,2020,2020-05,10516,regular,10
25766,50,money_back,2020-10-28 18:16:18.975577+00:00,10,2020,2020-10,97141,instant,5
1497,100,money_back,2020-05-01 04:00:17.600889+00:00,5,2020,2020-05,8311,regular,0
1621,100,rejected,2020-05-07 17:46:31.478755+00:00,5,2020,2020-05,8955,regular,0
1069,100,money_back,2020-04-07 21:41:13.801007+00:00,4,2020,2020-04,2530,regular,0
1761,100,rejected,2020-05-14 03:57:06.857758+00:00,5,2020,2020-05,7780,regular,0
1355,100,rejected,2020-04-23 23:18:03.174421+00:00,4,2020,2020-04,72,regular,0
3344,65,rejected,2020-06-15 10:54:36.760559+00:00,6,2020,2020-06,12461,regular,0
2183,100,rejected,2020-05-26 14:01:02.733545+00:00,5,2020,2020-05,4912,regular,0
8896,100,rejected,2020-07-18 20:48:12.574881+00:00,7,2020,2020-07,33342,regular,0
1089,100,rejected,2020-04-08 17:11:45.886266+00:00,4,2020,2020-04,5141,regular,0
1118,100,money_back,2020-04-09 17:15:27.407357+00:00,4,2020,2020-04,5700,regular,0
1937,100,rejected,2020-05-16 21:11:36.101803+00:00,5,2020,2020-05,5331,regular,0
2107,40,rejected,2020-05-21 18:35:27.374218+00:00,5,2020,2020-05,8857,regular,0
2315,100,money_back,2020-05-29 17:02:48.168261+00:00,5,2020,2020-05,4914,regular,5
1822,100,money_back,2020-05-15 15:33:08.531837+00:00,5,2020,2020-05,2011,regular,0
1683,100,rejected,2020-05-11 16:52:00.376085+00:00,5,2020,2020-05,8857,regular,0
1398,100,money_back,2020-04-27 15:30:31.339616+00:00,4,2020,2020-04,6410,regular,0
1394,100,money_back,2020-04-27 14:10:48.525859+00:00,4,2020,2020-04,7387,regular,0
1747,100,money_back,2020-05-13 22:11:50.893258+00:00,5,2020,2020-05,1987,regular,0
3589,100,rejected,2020-06-17 07:15:13.946305+00:00,6,2020,2020-06,11298,regular,0
1978,50,rejected,2020-05-18 15:20:25.648706+00:00,5,2020,2020-05,6461,regular,0
1798,100,rejected,2020-05-15 01:25:44.575508+00:00,5,2020,2020-05,2653,regular,0
1183,100,rejected,2020-04-15 05:43:19.284017+00:00,4,2020,2020-04,5291,regular,0
2159,100,money_back,2020-05-25 14:52:39.632350+00:00,5,2020,2020-05,5067,regular,0
2137,100,money_back,2020-05-23 11:43:46.326534+00:00,5,2020,2020-05,8090,regular,0
1660,100,rejected,2020-05-09 18:09:43.841726+00:00,5,2020,2020-05,9002,regular,0
1830,100,rejected,2020-05-15 15:51:21.743877+00:00,5,2020,2020-05,682,regular,0
2264,100,money_back,2020-05-28 22:29:38.223134+00:00,5,2020,2020-05,10522,regular,0
1729,100,rejected,2020-05-13 13:31:39.420579+00:00,5,2020,2020-05,1273,regular,0
